is_not_property,estimated_dollar_loss,ignition_source,longitude,latitude,hour
#052c66cb,0,NA,-79.44897311,43.71749606,11
#052c66cb,20000,999 - Undetermined,-79.50722491,43.71545645,4
red,20000,"11 - Stove, Range-top burner",-79.21468537,43.81128331,9
#052c66cb,20000,999 - Undetermined,-79.19718091,43.79685454,10
#052c66cb,0,NA,-79.28100326,43.71204565,13
#052c66cb,25000,82 - Vehicle - Mechanical,-79.35568269,43.80599894,15
red,35000,"73 - Blow Torch, Bunsen Burner",-79.3354317,43.66559157,19
#052c66cb,0,NA,-79.57706356,43.64236259,19
#052c66cb,0,NA,-79.37956802,43.6724289,20
#052c66cb,0,NA,-79.297493,43.825915,13
#052c66cb,0,NA,-79.38691094,43.66235556,14
#052c66cb,0,NA,-79.44701616,43.64107651,15
red,15000,"73 - Blow Torch, Bunsen Burner",-79.29353274,43.6731083,18
#052c66cb,0,NA,-79.52099826,43.76509601,22
#052c66cb,40000,999 - Undetermined,-79.35319463,43.76192707,23
#052c66cb,5000,999 - Undetermined,-79.2994755,43.70286531,2
red,98745,999 - Undetermined,-79.34185541,43.80341173,1
#052c66cb,0,NA,-79.3911371,43.64989775,1
#052c66cb,0,NA,-79.41357518,43.77199245,2
red,7000,"11 - Stove, Range-top burner",-79.28855488,43.78135557,2
red,10000,999 - Undetermined,-79.48645243,43.74477751,9
red,20000,24 - Circuit Wiring - Copper,-79.35694929,43.68393161,10
red,8000,"11 - Stove, Range-top burner",-79.54956807,43.70328174,10
#052c66cb,0,NA,-79.3700984,43.66808935,10
red,0,98 - Other,-79.39157632,43.64758685,11
#052c66cb,9000,81 - Vehicle - Electrical,-79.19977182,43.80197459,15
red,100000,77 - Matches or Lighters (unable to distinguish),-79.31956999,43.76035902,3
#052c66cb,0,NA,-79.38678806,43.67022639,8
#052c66cb,0,NA,-79.38611058,43.64739508,13
#052c66cb,10000,30 - Other Electrical Distribution Item,-79.43973123,43.65016841,14
#052c66cb,0,21 - Transformer,-79.3979795,43.78362862,19
red,30000,12 - Oven,-79.53998395,43.61009854,19
red,20000,"19 - Other Cooking Items (eg Toaster, Kettle, elec frying pan)",-79.39516652,43.65697258,23
red,100000,83 - Other Electrical,-79.37859093,43.76311639,9
#052c66cb,5000,999 - Undetermined,-79.57322788,43.68301739,11
red,2500,"19 - Other Cooking Items (eg Toaster, Kettle, elec frying pan)",-79.30159899,43.68767537,13
red,2000000,49 - Other Appliances,-79.25093377,43.75441541,3
red,30000,56 - Halogen Lamp or light,-79.42033321,43.71315413,8
#052c66cb,0,NA,-79.38011106,43.6636973,19
red,6000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.46756761,43.7054226,19
#052c66cb,0,NA,-79.49375544,43.6716724,5
#052c66cb,0,NA,-79.37853554,43.65985789,21
red,4000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.23205592,43.74303833,21
#052c66cb,0,NA,-79.42154415,43.67162216,9
red,25000,999 - Undetermined,-79.2949394,43.81389485,10
#052c66cb,0,NA,-79.31776415,43.77651478,15
#052c66cb,0,NA,-79.34336442,43.65743366,9
#052c66cb,15000,82 - Vehicle - Mechanical,-79.36135065,43.77940931,10
#052c66cb,20000,82 - Vehicle - Mechanical,-79.25029824,43.76032085,12
red,2500,17 - Wood burning stove,-79.40470255,43.64896864,13
#052c66cb,40000,999 - Undetermined,-79.35622818,43.67337415,15
#052c66cb,3000,999 - Undetermined,-79.50614487,43.71167503,18
red,0,12 - Oven,-79.44644413,43.73475422,20
red,50,55 - Candle,-79.37238989,43.65817059,23
#052c66cb,0,NA,-79.3758926,43.6724655,0
#052c66cb,25000,82 - Vehicle - Mechanical,-79.31424047,43.74149867,3
#052c66cb,17500,82 - Vehicle - Mechanical,-79.43465079,43.67429064,5
red,2000,12 - Oven,-79.44712917,43.67944631,16
red,300000,999 - Undetermined,-79.4347402,43.7382449,18
#052c66cb,0,NA,-79.42285379,43.64123811,20
#052c66cb,0,NA,-79.22949786,43.72048769,20
red,0,"11 - Stove, Range-top burner",-79.43022618,43.67473527,8
red,25000,"11 - Stove, Range-top burner",-79.33180417,43.7522282,11
#052c66cb,350000,81 - Vehicle - Electrical,-79.35149182,43.64785458,11
#052c66cb,0,NA,-79.58463648,43.72318528,14
#052c66cb,0,NA,-79.25227031,43.74911893,18
#052c66cb,0,NA,-79.24309832,43.82588191,18
#052c66cb,0,NA,-79.38155118,43.77335348,18
#052c66cb,0,NA,-79.38569238,43.66756231,19
red,200,"92 - Open Fire (eg. camp fire, rubbish fire, etc.)",-79.51618242,43.75984016,19
red,20000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.35868759,43.66241553,17
red,8000,83 - Other Electrical,-79.37782375,43.643007,19
red,5000,"11 - Stove, Range-top burner",-79.39862783,43.70798546,0
red,150000,999 - Undetermined,-79.47105394,43.6382606,1
#052c66cb,0,NA,-79.50349641,43.66293749,5
red,49000,"11 - Stove, Range-top burner",-79.58104927,43.73634816,6
red,0,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.40528574,43.64340296,15
#052c66cb,5000,82 - Vehicle - Mechanical,-79.39836554,43.635675,18
#052c66cb,20000,999 - Undetermined,-79.39700314,43.72204902,16
#052c66cb,20000,999 - Undetermined,-79.35489432,43.71022808,17
red,0,999 - Undetermined,-79.37724518,43.65066905,20
#052c66cb,0,NA,-79.42464536,43.66219857,23
red,0,72 - Cutting/Welding Equipment,-79.35091116,43.76989391,9
#052c66cb,60000,83 - Other Electrical,-79.33914525,43.76838934,16
red,75000,999 - Undetermined,-79.34337762,43.72765044,19
#052c66cb,10000,999 - Undetermined,-79.44947333,43.72758706,21
red,750000,999 - Undetermined,-79.29387971,43.77619377,23
red,1500,"96 - Chemical Reaction (eg. spontaneous combustion, etc.)",-79.34250606,43.6605294,1
red,1,999 - Undetermined,-79.3701539,43.66022635,20
#052c66cb,350,77 - Matches or Lighters (unable to distinguish),-79.48839681,43.66788538,20
#052c66cb,30000,82 - Vehicle - Mechanical,-79.58226619,43.68900685,21
red,1,999 - Undetermined,-79.3701539,43.66022635,22
#052c66cb,0,NA,-79.34138709,43.70801775,0
#052c66cb,0,NA,-79.34138709,43.70801775,5
red,15000,30 - Other Electrical Distribution Item,-79.48711128,43.65573923,7
#052c66cb,0,NA,-79.53815325,43.73928284,15
#052c66cb,0,NA,-79.39415696,43.71789013,16
#052c66cb,0,NA,-79.50052088,43.76224099,18
#052c66cb,0,NA,-79.48488187,43.63752444,21
#052c66cb,0,NA,-79.37456692,43.65706708,4
#052c66cb,2500,81 - Vehicle - Electrical,-79.38896783,43.65634795,7
#052c66cb,50000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.18831059,43.78657849,12
#052c66cb,0,NA,-79.38681706,43.63943093,15
red,500000,88 - Multiple Ignition Source or Igniting Equipment (suspected arson),-79.30784313,43.79586892,0
red,200000,"28 - Cord, Cable for Appliance, Electrical Articles",-79.51245171,43.64712282,5
red,1000,"29 - Extension Cord, Temporary Wiring",-79.3720338,43.66071283,8
red,0,72 - Cutting/Welding Equipment,-79.46754293,43.67778707,9
red,10000,999 - Undetermined,-79.56621629,43.67912975,12
#052c66cb,0,NA,-79.55644588,43.72088562,12
#052c66cb,50000,82 - Vehicle - Mechanical,-79.18188906,43.79729099,13
#052c66cb,2000,999 - Undetermined,-79.27857009,43.78534805,15
red,150000,24 - Circuit Wiring - Copper,-79.37238989,43.65817059,16
red,0,"11 - Stove, Range-top burner",-79.31466679,43.67288716,8
#052c66cb,0,NA,-79.25102057,43.83345183,13
#052c66cb,8000,999 - Undetermined,-79.48595731,43.625703,16
red,100,14 - Open Fired Barbeque - Fixed or Portable,-79.51383663,43.72802497,18
#052c66cb,6000,84 - Other Mechanical,-79.3893351,43.71215093,19
#052c66cb,0,NA,-79.35405733,43.67714476,19
#052c66cb,2000,999 - Undetermined,-79.25189866,43.78845374,22
red,50,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.4672505,43.66543661,5
red,60000,25 - Circuit Wiring - Aluminum,-79.39747433,43.70692189,6
#052c66cb,6000,999 - Undetermined,-79.19650857,43.79486761,11
red,20000,30 - Other Electrical Distribution Item,-79.38536166,43.66172138,11
red,5000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.41528642,43.77868028,19
#052c66cb,0,"93 - Hot Ashes, Embers, Spark",-79.39537531,43.76004612,20
#052c66cb,0,NA,-79.24979109,43.79363324,23
#052c66cb,0,NA,-79.36907403,43.65010018,2
#052c66cb,0,NA,-79.24979109,43.79363324,5
#052c66cb,0,NA,-79.37069714,43.67200954,17
#052c66cb,0,NA,-79.4767514,43.68160901,17
#052c66cb,0,NA,-79.38406969,43.67350012,17
#052c66cb,0,NA,-79.51557993,43.69587867,20
#052c66cb,5000,999 - Undetermined,-79.54388212,43.75808128,20
#052c66cb,0,NA,-79.39393468,43.64651265,21
red,0,999 - Undetermined,-79.26923941,43.73529168,0
#052c66cb,0,NA,-79.41592131,43.68363381,7
#052c66cb,0,NA,-79.41592131,43.68363381,7
red,500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.29027697,43.6907941,9
red,500,999 - Undetermined,-79.35997073,43.78509215,11
#052c66cb,0,NA,-79.25053649,43.77666814,14
#052c66cb,0,NA,-79.37334293,43.66042654,15
red,100,14 - Open Fired Barbeque - Fixed or Portable,-79.30703178,43.78482322,17
red,5000,999 - Undetermined,-79.35497464,43.69232657,18
red,500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.28496349,43.6807263,19
red,0,"92 - Open Fire (eg. camp fire, rubbish fire, etc.)",-79.46324189,43.72269746,21
red,50000,"11 - Stove, Range-top burner",-79.43278828,43.77056383,21
#052c66cb,0,NA,-79.23456669,43.70795082,22
#052c66cb,0,NA,-79.36565738,43.65679373,22
red,500,"11 - Stove, Range-top burner",-79.45801725,43.66873983,11
red,30000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.41592922,43.72301195,12
#052c66cb,0,NA,-79.28975499,43.71829156,12
#052c66cb,0,NA,-79.4812113,43.62296877,13
#052c66cb,0,NA,-79.43411316,43.66014527,13
red,5000,76 - Lighters (open flame),-79.33294379,43.80020138,13
#052c66cb,0,NA,-79.51322103,43.73938932,14
#052c66cb,0,NA,-79.50475719,43.71574097,23
#052c66cb,2000,999 - Undetermined,-79.16503907,43.79600823,0
#052c66cb,30000,999 - Undetermined,-79.37810119,43.68559133,3
#052c66cb,0,NA,-79.37561016,43.67490448,4
red,0,999 - Undetermined,-79.31190738,43.74657635,8
#052c66cb,0,NA,-79.39243454,43.63902195,16
#052c66cb,0,NA,-79.38441585,43.6573078,16
#052c66cb,0,NA,-79.34122115,43.64211312,16
red,10000,999 - Undetermined,-79.18565897,43.7666072,1
red,1000,"92 - Open Fire (eg. camp fire, rubbish fire, etc.)",-79.2168375,43.74672339,3
red,500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.39327799,43.64839337,10
red,10000,999 - Undetermined,-79.43780761,43.66556014,10
#052c66cb,0,NA,-79.23829079,43.79277055,12
#052c66cb,0,NA,-79.37577368,43.65316859,1
#052c66cb,0,NA,-79.38459588,43.66493728,6
#052c66cb,0,NA,-79.50812545,43.7279954,10
#052c66cb,0,NA,-79.4745795,43.64145433,14
#052c66cb,75000,82 - Vehicle - Mechanical,-79.52371051,43.6617067,14
red,300000,55 - Candle,-79.50805643,43.74807803,17
#052c66cb,0,NA,-79.19650857,43.79486761,23
red,500000,"19 - Other Cooking Items (eg Toaster, Kettle, elec frying pan)",-79.32460822,43.78481536,8
#052c66cb,1000,999 - Undetermined,-79.2705702,43.79835696,8
red,80000,"11 - Stove, Range-top burner",-79.26446273,43.74969327,15
red,15000,"11 - Stove, Range-top burner",-79.21969341,43.74502015,19
#052c66cb,0,NA,-79.6014434,43.73046849,20
#052c66cb,85000,82 - Vehicle - Mechanical,-79.30355963,43.70290506,22
#052c66cb,0,NA,-79.45890249,43.63771044,22
red,5000,"11 - Stove, Range-top burner",-79.3314064,43.71836023,0
red,1000,"11 - Stove, Range-top burner",-79.6034598,43.71915663,21
#052c66cb,0,NA,-79.37782375,43.643007,21
#052c66cb,0,NA,-79.23408189,43.79228771,23
red,2000,9990 - Under Investigation,-79.37666692,43.65297744,17
red,50,999 - Undetermined,-79.49720647,43.6377638,18
#052c66cb,500,999 - Undetermined,-79.39862783,43.70798546,19
#052c66cb,0,NA,-79.50626769,43.72124327,19
#052c66cb,0,NA,-79.4175132,43.6599346,21
#052c66cb,0,NA,-79.40064957,43.63883946,23
red,0,88 - Multiple Ignition Source or Igniting Equipment (suspected arson),-79.29268561,43.69022365,2
#052c66cb,2500,999 - Undetermined,-79.33771862,43.70011489,3
red,50000,9990 - Under Investigation,-79.37887823,43.65614626,5
red,10000,20 - Service/Utility Lines (includes power/hydro transmission lines),-79.51636475,43.6531249,15
#052c66cb,0,NA,-79.41345893,43.76183793,16
#052c66cb,0,NA,-79.51951,43.70251782,17
#052c66cb,0,NA,-79.54101981,43.59092259,19
red,0,69 - Other Processing Equipment,-79.50637968,43.69471045,20
#052c66cb,0,NA,-79.38918084,43.64945703,2
#052c66cb,1000,999 - Undetermined,-79.3850215,43.64477561,6
#052c66cb,250000,999 - Undetermined,-79.23916357,43.77343795,7
red,50,"11 - Stove, Range-top burner",-79.53229748,43.61183488,10
red,0,999 - Undetermined,-79.55690359,43.61012618,11
red,5000,999 - Undetermined,-79.33658688,43.66901821,12
red,700,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.42479845,43.643017,23
#052c66cb,0,NA,-79.38657346,43.63885421,1
red,2000,80 - Portable generator,-79.37673158,43.64940516,2
red,5000,49 - Other Appliances,-79.21675961,43.75769572,2
red,50000,14 - Open Fired Barbeque - Fixed or Portable,-79.43535195,43.67530263,3
#052c66cb,0,NA,-79.31486815,43.66227394,5
#052c66cb,0,NA,-79.3822653,43.64481654,6
#052c66cb,0,NA,-79.41600169,43.78163768,8
red,100,"11 - Stove, Range-top burner",-79.47274347,43.69068404,11
#052c66cb,0,NA,-79.33556366,43.80021417,12
#052c66cb,0,NA,-79.5242871,43.75592855,12
#052c66cb,0,NA,-79.60757662,43.73861919,13
#052c66cb,3000,999 - Undetermined,-79.40672661,43.79746946,15
#052c66cb,0,NA,-79.37144422,43.65589584,17
#052c66cb,0,NA,-79.43472545,43.63746042,20
#052c66cb,0,999 - Undetermined,-79.36883358,43.67333064,22
#052c66cb,0,NA,-79.45938213,43.65631543,4
#052c66cb,5000,999 - Undetermined,-79.37516343,43.65036242,6
#052c66cb,0,NA,-79.470324,43.787229,8
red,400,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.5521565,43.69579632,13
#052c66cb,5000,82 - Vehicle - Mechanical,-79.32777907,43.71937597,14
red,5000,12 - Oven,-79.47091259,43.70601171,17
#052c66cb,0,NA,-79.35708092,43.67426413,18
#052c66cb,2500,999 - Undetermined,-79.37945204,43.66889391,21
#052c66cb,0,NA,-79.33417512,43.81176063,1
#052c66cb,0,NA,-79.31681208,43.67344414,1
#052c66cb,0,NA,-79.31259357,43.66724465,3
#052c66cb,100,999 - Undetermined,-79.35865235,43.67752083,4
red,150000,"11 - Stove, Range-top burner",-79.22190492,43.76249825,8
#052c66cb,0,NA,-79.38095933,43.66572255,13
red,20000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.43411316,43.66014527,1
red,10000,83 - Other Electrical,-79.40482306,43.66249451,12
red,20000,43 - Clothes Dryer,-79.47677165,43.70284532,13
red,50000,34 - Space Heater - Portable,-79.34138709,43.70801775,13
red,400,"11 - Stove, Range-top burner",-79.37047998,43.76834032,13
#052c66cb,5000,81 - Vehicle - Electrical,-79.18963224,43.80300446,17
red,500000,9990 - Under Investigation,-79.32499493,43.76129607,17
red,75000,999 - Undetermined,-79.58940849,43.75525085,2
#052c66cb,0,NA,-79.52521307,43.73784168,12
#052c66cb,20000,81 - Vehicle - Electrical,-79.42059817,43.71777205,17
red,50000,999 - Undetermined,-79.39549266,43.70732802,8
red,5000,81 - Vehicle - Electrical,-79.54086748,43.61774045,11
#052c66cb,10000,81 - Vehicle - Electrical,-79.46810692,43.73033607,12
red,20000,999 - Undetermined,-79.20355488,43.76452845,12
red,0,999 - Undetermined,-79.49256303,43.63021144,17
#052c66cb,100000,82 - Vehicle - Mechanical,-79.28891121,43.8031266,19
red,5000,69 - Other Processing Equipment,-79.54707763,43.76462371,19
red,10000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.54847272,43.69447024,12
#052c66cb,0,NA,-79.40176248,43.63837804,17
#052c66cb,50,"92 - Open Fire (eg. camp fire, rubbish fire, etc.)",-79.51245171,43.64712282,20
red,3000000,999 - Undetermined,-79.27445207,43.69628273,22
#052c66cb,0,NA,-79.34445884,43.66008648,23
#052c66cb,0,NA,-79.38008674,43.655909,2
red,50,999 - Undetermined,-79.39414142,43.66872026,12
red,5000,"11 - Stove, Range-top burner",-79.56195641,43.74699308,12
red,49000,"11 - Stove, Range-top burner",-79.18488178,43.76486794,20
red,10000,"11 - Stove, Range-top burner",-79.13058914,43.7908635,2
#052c66cb,50000,82 - Vehicle - Mechanical,-79.195546,43.79204456,10
red,5000,999 - Undetermined,-79.38411043,43.64918806,2
#052c66cb,0,NA,-79.38400856,43.64239085,3
#052c66cb,0,NA,-79.39327799,43.64839337,4
#052c66cb,0,NA,-79.38722015,43.67129797,7
#052c66cb,0,NA,-79.38316045,43.6710464,7
#052c66cb,0,NA,-79.3436255,43.70747321,15
red,0,999 - Undetermined,-79.39928192,43.63909926,15
red,50000,34 - Space Heater - Portable,-79.51707489,43.75485424,21
#052c66cb,10000,81 - Vehicle - Electrical,-79.24036343,43.71822634,23
red,500000,36 - Fireplace - Masonry,-79.52034424,43.59375766,0
#052c66cb,0,NA,-79.3781496,43.65445564,8
red,42000,999 - Undetermined,-79.39504684,43.64547051,2
red,100000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.22161082,43.73341304,10
#052c66cb,5000,999 - Undetermined,-79.52544657,43.70300695,18
red,0,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.51601518,43.71930652,0
red,100000,21 - Transformer,-79.60319727,43.73964116,2
#052c66cb,0,NA,-79.39840313,43.65082753,5
#052c66cb,0,NA,-79.42805407,43.66148052,11
red,2000,999 - Undetermined,-79.51248516,43.68551272,14
red,500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.46370534,43.65389908,17
#052c66cb,500,95 - Lightning,-79.58497022,43.67834172,21
#052c66cb,0,999 - Undetermined,-79.3832038,43.65431885,1
#052c66cb,0,NA,-79.34542132,43.80686203,1
red,250000,"28 - Cord, Cable for Appliance, Electrical Articles",-79.52424936,43.68485568,5
#052c66cb,0,NA,-79.39208799,43.64885137,6
red,500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.46228965,43.66539701,7
red,15000,999 - Undetermined,-79.30348073,43.69512966,15
red,10000,"11 - Stove, Range-top burner",-79.34662866,43.70321197,17
#052c66cb,5000,999 - Undetermined,-79.5234347,43.60225627,18
#052c66cb,0,NA,-79.3774043,43.67386228,19
#052c66cb,0,NA,-79.34122115,43.64211312,19
#052c66cb,0,NA,-79.36401748,43.68200192,21
red,200000,999 - Undetermined,-79.4571655,43.68103301,22
red,2000,"11 - Stove, Range-top burner",-79.59536819,43.74428673,21
#052c66cb,150000,999 - Undetermined,-79.32777907,43.71937597,3
red,2000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.28127935,43.69589094,4
#052c66cb,500,24 - Circuit Wiring - Copper,-79.52855206,43.6252075,5
red,5000,"11 - Stove, Range-top burner",-79.44561506,43.67201002,8
red,1000,"11 - Stove, Range-top burner",-79.46559764,43.70742439,14
red,0,999 - Undetermined,-79.57982775,43.62929109,23
red,50000,999 - Undetermined,-79.3720338,43.66071283,1
red,2000,55 - Candle,-79.37326898,43.67133383,21
#052c66cb,0,NA,-79.36883358,43.67333064,22
red,100000,83 - Other Electrical,-79.26353689,43.74449763,23
#052c66cb,0,NA,-79.37956802,43.6724289,9
red,40000,15 - Range Hood,-79.22342623,43.77338328,12
red,80000,82 - Vehicle - Mechanical,-79.29246118,43.79965861,17
#052c66cb,0,NA,-79.401846,43.65765285,18
#052c66cb,0,NA,-79.58641719,43.7325074,20
#052c66cb,0,NA,-79.39333196,43.68623254,21
#052c66cb,1000,999 - Undetermined,-79.4571655,43.68103301,21
#052c66cb,0,NA,-79.37012259,43.65616273,22
#052c66cb,0,NA,-79.5343412,43.68453069,0
#052c66cb,20000,999 - Undetermined,-79.43256218,43.65256919,9
red,2000,"11 - Stove, Range-top burner",-79.23470291,43.82724505,9
red,0,"73 - Blow Torch, Bunsen Burner",-79.29460147,43.71852519,9
#052c66cb,0,NA,-79.38740762,43.67009951,13
#052c66cb,0,NA,-79.46588876,43.6654253,15
#052c66cb,25000,82 - Vehicle - Mechanical,-79.52304635,43.71770338,17
red,12000,"11 - Stove, Range-top burner",-79.37522021,43.79837023,17
#052c66cb,0,NA,-79.26721327,43.69012232,17
#052c66cb,0,NA,-79.39281937,43.70786115,18
#052c66cb,30000,999 - Undetermined,-79.614421,43.755403,19
red,5000,"108 - Exposure, source other",-79.4476853,43.69625879,8
#052c66cb,1000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.26245973,43.75206554,9
#052c66cb,0,NA,-79.23605924,43.791877650000004,13
red,30000,30 - Other Electrical Distribution Item,-79.4332834,43.63774331,13
#052c66cb,0,NA,-79.36912403,43.79129491,13
red,50000,"11 - Stove, Range-top burner",-79.48008234,43.72747386,20
#052c66cb,0,NA,-79.39738079,43.66803323,23
red,100000,83 - Other Electrical,-79.51601518,43.71930652,2
red,9000,69 - Other Processing Equipment,-79.46405852,43.67005646,8
#052c66cb,300,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.39190255,43.70556503,9
#052c66cb,0,NA,-79.43727719,43.64045101,20
#052c66cb,1000,999 - Undetermined,-79.42386749,43.73937488,23
#052c66cb,0,NA,-79.39343726,43.65276427,6
#052c66cb,0,NA,-79.37956802,43.6724289,7
red,500,"28 - Cord, Cable for Appliance, Electrical Articles",-79.2692697,43.712794100000004,9
red,1000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.22211999,43.73421537,3
red,10000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.40354989,43.63591358,19
#052c66cb,60000,81 - Vehicle - Electrical,-79.19924188,43.74750686,22
#052c66cb,0,NA,-79.37997399,43.6540628,23
red,0,999 - Undetermined,-79.37012259,43.65616273,9
red,25000,24 - Circuit Wiring - Copper,-79.26371108,43.69207086,12
red,30000,24 - Circuit Wiring - Copper,-79.33302044,43.79127262,13
#052c66cb,0,NA,-79.36403029,43.65127353,15
red,1000,12 - Oven,-79.27508414,43.73632046,16
#052c66cb,0,NA,-79.17272221,43.81830992,17
#052c66cb,0,NA,-79.41600169,43.78163768,19
red,100,75 - Matches (open flame),-79.39791464,43.6692331,2
red,1000,999 - Undetermined,-79.40182112,43.64548665,9
red,700,12 - Oven,-79.38383412,43.64856206,9
#052c66cb,0,NA,-79.37956802,43.6724289,23
red,2000,98 - Other,-79.21969341,43.74502015,23
red,150000,999 - Undetermined,-79.54459632,43.69243976,2
red,5000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.44727707,43.73458486,3
#052c66cb,0,NA,-79.40009709,43.64445399,3
red,0,76 - Lighters (open flame),-79.39285423,43.68502592,6
#052c66cb,0,NA,-79.37223613,43.6612269,17
#052c66cb,0,NA,-79.2349952,43.77574172,17
red,2000,"93 - Hot Ashes, Embers, Spark",-79.19610417,43.74923589,17
#052c66cb,0,NA,-79.39232855,43.64605454,20
#052c66cb,4000,999 - Undetermined,-79.48892027,43.74309049,20
#052c66cb,0,"92 - Open Fire (eg. camp fire, rubbish fire, etc.)",-79.58380727,43.74681421,20
#052c66cb,0,NA,-79.36282326,43.64850408,21
red,10000,999 - Undetermined,-79.4006056,43.63446412,23
red,1000,999 - Undetermined,-79.27951692,43.70321859,1
#052c66cb,0,NA,-79.36184098,43.78948807,1
red,1000,20 - Service/Utility Lines (includes power/hydro transmission lines),-79.31576611,43.79677299,2
#052c66cb,500,"92 - Open Fire (eg. camp fire, rubbish fire, etc.)",-79.46709832,43.67135713,5
#052c66cb,0,NA,-79.5764758,43.74362963,6
red,50000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.40470255,43.64896864,22
#052c66cb,0,NA,-79.3822653,43.64481654,15
#052c66cb,20000,82 - Vehicle - Mechanical,-79.30003412,43.75849153,17
red,20000,12 - Oven,-79.49188455,43.62170511,17
#052c66cb,0,NA,-79.38459588,43.66493728,17
red,5000,72 - Cutting/Welding Equipment,-79.43478156,43.63395225,11
red,40000,"11 - Stove, Range-top burner",-79.29707176,43.69824655,13
red,20000,"11 - Stove, Range-top burner",-79.49230316,43.70629479,14
#052c66cb,20000,999 - Undetermined,-79.25728179,43.78739255,16
#052c66cb,500,98 - Other,-79.39392886,43.64273899,18
#052c66cb,0,999 - Undetermined,-79.35912581,43.62661017,11
red,50000,34 - Space Heater - Portable,-79.16433807,43.79003683,11
red,1000000,77 - Matches or Lighters (unable to distinguish),-79.38420956,43.67080443,13
#052c66cb,0,NA,-79.47306643,43.67679079,14
#052c66cb,0,NA,-79.43283288,43.75663464,16
red,500,55 - Candle,-79.44646141,43.66672551,17
#052c66cb,0,NA,-79.37956802,43.6724289,17
red,50000,"19 - Other Cooking Items (eg Toaster, Kettle, elec frying pan)",-79.32349355,43.76092794,18
#052c66cb,0,NA,-79.43504798,43.66556556,20
red,0,999 - Undetermined,-79.37656173,43.6566492,21
#052c66cb,200,82 - Vehicle - Mechanical,-79.45340387,43.64023766,10
#052c66cb,0,NA,-79.35210127,43.78648667,16
#052c66cb,0,NA,-79.50757567,43.61477881,18
#052c66cb,100000,81 - Vehicle - Electrical,-79.37859093,43.76311639,19
red,2500,"29 - Extension Cord, Temporary Wiring",-79.30075192,43.76119344,23
#052c66cb,15000,81 - Vehicle - Electrical,-79.38705756,43.76295658,1
red,1500,12 - Oven,-79.55479051,43.74195937,9
#052c66cb,0,NA,-79.50478041,43.72683634,16
red,50000,83 - Other Electrical,-79.37405748,43.6445728,17
#052c66cb,0,NA,-79.5521565,43.69579632,18
#052c66cb,0,NA,-79.38489385,43.65851072,0
#052c66cb,55000,999 - Undetermined,-79.42049929,43.74614867,8
#052c66cb,0,NA,-79.43903592,43.66846482,8
#052c66cb,0,NA,-79.4676292,43.71572914,23
red,500,"23 - Distribution Equipment (includes panel boards, fuses, circuit br",-79.32669912,43.77466657,1
red,50000,999 - Undetermined,-79.41163975,43.76429978,1
red,2500,999 - Undetermined,-79.52180199,43.66397468,1
#052c66cb,800,999 - Undetermined,-79.40787176,43.78344055,4
red,500,12 - Oven,-79.35075065,43.67779411,17
red,100,999 - Undetermined,-79.40053036,43.6843098,18
red,100000,30 - Other Electrical Distribution Item,-79.43545124,43.66325044,18
#052c66cb,0,NA,-79.38136264,43.66670274,20
red,0,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.37485096,43.66065407,5
red,0,999 - Undetermined,-79.30159899,43.68767537,6
red,1000,43 - Clothes Dryer,-79.57221619,43.65239517,10
red,100,"11 - Stove, Range-top burner",-79.42615004,43.70427365,11
#052c66cb,5000,999 - Undetermined,-79.29547092,43.75032863,16
